0,1,2
0.019867093278161385,-1.194914169300492,1.0154633488420814
1.1973014529915738,-0.8152626204316871,0.48429299617733024
0.6545421683599337,-1.494663259720827,0.48396118476804995
-3.9778713902077127,-0.11369700410391068,-0.7833077595250153
-3.4180790721869645,0.8500120547898045,0.5312571328153315
5.601082811942255,-0.5529298574210173,0.34582251073665704
3.665657588944106,-0.5204528630484997,-0.28050769130577546
-0.006338707440032468,-1.1179267832064075,0.4092971461948063
3.7923118472240467,-0.08649896955425262,0.46036279233034283
2.533153197301673,-0.8523232238775452,0.3704513442946946
-4.156882051125736,0.7643682319000027,0.005206834315691014
0.5565036217352219,-1.0468697162222422,0.1889234783769017
-2.7277772059824237,-0.14726302486754533,0.8092267493527672
-3.0170021976414994,0.21708149377935887,-1.214608915646449
-3.1481071487308268,-0.3589983364736109,1.3642038622101467
0.2602533923945055,-0.16706091332236342,-0.43992764066559176
-4.506720291511034,1.285100342888606,0.770505106372594
5.4250530806070065,-0.10077926901264844,0.6588061152866698
0.16959054270106866,-1.1059527104707836,-1.0455063309133243
2.3959544944305984,0.5704478286771075,0.9302070914326165
-2.0618823798956725,-0.9727813465654447,-0.16240794107117273
-4.279811802139556,1.3380864569968833,0.7978772582007763
-3.3698339074751287,-0.44753444828645994,-0.9260811962947508
-3.4267917079068817,0.13154308250357039,-0.08000926919227881
-5.157675432460453,3.0659672810625977,-0.7462670983547789
-4.365313499771571,-0.1679071189736069,0.17678040251319987
-3.4736599605708642,-0.5446764758447726,-0.34765127316098454
2.529545807937954,-1.5430512153373788,-1.322434133380359
-2.9875662131062777,-0.268513385282551,-0.3263635978985604
8.61318793269677,0.648339705784575,-0.9776268653815099
5.159746863454294,-0.5787266548298338,0.3620773368681547
-3.3099234328307268,0.07360030528892704,-0.8513117209252676
3.176779904382606,-0.5429556799151932,0.06923706352514222
1.4889778640809794,1.4712781559639947,-1.0129879435674198
-3.61598088529401,-0.32959015973010536,1.474383393967535
1.0692008702861813,-0.18657752493544189,-0.9660254568396712
-3.51138976235972,-0.05997453123296723,-0.5345605948156232
-2.118665517116214,1.6891714085584695,-0.1939742707701729
-3.542098821531348,-0.45524148814986404,0.10667002584391702
5.683949255638999,0.5347447846760982,-0.032428367669666114
6.875766751405385,-0.19080641630097772,-1.0999583631691732
4.374227583142678,-0.4626459143699423,0.834689300506271
3.3967678235941565,1.5248114103349548,-1.9406403678916264
0.9632584985673613,-1.233017887456279,1.8131337964562415
-0.13587741352562877,-0.1308782136334462,-0.35184920137554343
-4.5543843818880605,-0.1711245969597858,0.6718414577134689
-4.066498642017295,0.650279074789216,1.2973312085917443
-3.288842035882799,-0.03520739468510928,0.1364297039504546
-3.9646737300241353,-0.7296593556894273,0.6360577957931731
