0,1,2
-0.859267489329311,-0.40472047733432,-0.1749298304347744
0.33644875551421494,-1.2368156681991473,-0.04958187500264111
0.5457752058429746,0.03515744844632061,-0.05113638362102729
-2.327523898340148,-0.056177339310350065,-1.5737452687511921
-2.0469582174041325,0.11150835587742566,0.8450590964449927
3.1474080502611272,-1.50008943783487,0.48861294818210194
1.8585936513028538,-1.859845757006378,-0.29395935017441915
-0.36657050482489617,-0.7125272186541457,-0.5594308615268814
1.7136072257553137,-1.2793875133479466,1.092306928666933
1.24027317509018,-1.035940695588077,0.20921817799284298
-2.1541048364037136,-0.3440477089374401,0.03591051791280532
-0.07364472908924896,-1.1410056660218917,-1.3503617935993384
-1.7884045317370707,-0.2132298650657402,-0.7502558683805296
-1.2275225578448437,0.9434965628950327,-0.7074652802435552
-2.099826003589281,-0.054437969395088937,1.5984062987202483
0.3513794930758865,-0.10119022369511443,0.5566498551351997
-2.5602402177376784,0.10734879136121578,1.1343433866773904
2.7921931575871697,-0.27906348056553465,-0.0029964933846355346
-0.19697984891241543,-0.6497663070137727,-0.566696929213759
1.562619236175402,-1.5731912022825816,0.5454476849280375
-1.5050143697219007,-0.2982619668770178,-1.0169817820126703
-2.370466957307166,0.002187081673344242,0.8623600990440888
-1.793543790566039,-0.6721759236474824,-0.5094194248033284
-2.0728582124226858,0.15146681493066197,-0.8243556615371225
-2.8109684453419606,-0.12497568230494512,-0.8481948450415522
-2.356239994747916,0.698240673448509,0.39006273810960523
-2.073791595321937,-0.3688216940603185,0.6973912789190981
1.2214496088336193,-1.2366862263213843,-0.5000986691317695
-1.729505843909517,-0.33773145147505473,0.1132987503679305
5.7981301081120975,0.5250595135417729,-0.9570133600287734
3.2688543230080622,-0.32175573714661176,0.8091422837051965
-1.4955618115291855,0.7590034719272645,-1.3081581118234549
1.7501969871255896,-0.6942847691583675,1.5639789051950435
2.611503241281851,2.6118835366707867,0.1605181374857797
-1.967672346277483,0.0591693642764739,1.05118024121181
1.847601895612083,2.957773795068553,0.7277340489144275
-1.2966612871009817,1.0028769145227705,0.9214901437890842
-1.031878753366097,0.28447827037535944,0.41368656636653084
-2.1311988583002237,-0.2257441104434643,-0.919033839893892
3.675127401275607,0.6046165015400529,-0.9218552947244828
3.810421541960989,-3.0829645552368232,-1.0248366278019747
3.258851741462747,0.3717465675132197,0.27821358755813586
2.942283857265356,1.7740167253172516,-0.02000291605209678
0.1336380831772302,0.008763783739877004,-0.25146196101776674
0.02147918742299934,-0.880890736516757,-0.763224031279051
-2.690837147007313,-0.002773097769548545,-0.22695438002125243
-2.659270197000621,0.05871810708783984,1.0276637729279092
-1.608659470624876,-0.6156960780434837,0.6804724129740959
-2.3971785586478203,-0.10357322744285327,0.7435802002525225
0.04414843579017305,3.151279987376155,-1.25345362459511
4.722236869808525,-2.2951321081143443,-0.6906979656042891
-3.0596031416981573,0.27677386881715105,-0.3967806540344314
